"Blood","Skin","Brain","Testis","Adipose Tissue","Muscle","Nerve","Blood Vessel","Heart","Lung","Esophagus","Kidney","Thyroid","Pituitary","Uterus","Pancreas","Vagina","Stomach","Adrenal Gland","Colon","Prostate","Spleen","Liver","Fallopian Tube","Ovary","Breast","Bladder","Cervix Uteri","Small Intestine","Salivary Gland"
"Amyl Nitrite:715",0.0822084019999947,2.47225570700001,0.556722104999998,1.85802692,10,1.72725164899999,9.99999999999999,9.99999999999999,6.314087391,10,8.807852745,10,10,3.787679791,10,2.244259,7.426726103,4.383623123,7.423678398,4.930985928,3.534813643,2.345329762,1.368141949,10,10,10,8.743242264,8.883307457,8.051523209,4.776728153
"Erythrityl Tetranitrate:716",0.243866488000005,10,5.92147970199999,7.47952485,10,5.302436352,10,9.99999999999999,6.844884396,10,10,10,10,9.99999999999999,10,2.244259,10,4.399550438,7.549141645,7.225736141,10,4.962730885,4.192828178,10,10,10,10,10,8.587995529,5.265724659
"Acepromazine:717",0.00785051800000236,0.978405892999995,1.911266565,0.774569299999991,1.916011453,0.129492446999999,1.59265846,7.03880024000001,1.22844255,3.401805401,0.343037367,1.026302427,1.499414742,10,0.655487983999997,0.168252200000003,0.477318852999996,0.484036594999999,1.186374843,0.476613759999998,1.126801431,7.962255955,7.432229042,3.192496419,1.602347612,1.393755913,0.529358446999999,0.387122244,0.974303900999995,6.041281223
"Aceprometazine:718",0.0157156069999984,3.65049243,0.821691573000001,0.46800861,2.634119272,0.206760286999997,4.439896584,3.860967875,0.27770406,1.866600156,1.18233645,0.496618852,0.802930652999998,0.221367895999997,1.706133068,0.1250688,2.750898838,0.407100767000001,0.269276529999996,2.138170123,1.168346405,0.453772113,0.0501760280000019,2.241176188,1.707205772,2.094831586,2.018864393,2.547428608,1.58886683,0.826448142999998
"Alverine:719",-1.33226762955019e-15,-7.105427357601e-15,0.206429541000004,0.0257403999999966,1.77635683940025e-15,4.44089209850063e-16,8.88178419700125e-16,3.5527136788005e-15,-1.77635683940025e-15,-3.5527136788005e-15,0,-1.77635683940025e-15,1.77635683940025e-15,0.0078018149999961,0,-4.44089209850063e-16,1.77635683940025e-15,-1.77635683940025e-15,-2.22044604925031e-15,-1.77635683940025e-15,-1.77635683940025e-15,-2.66453525910038e-15,1.77635683940025e-15,0,0.0795017410000005,0,-8.88178419700125e-16,-1.77635683940025e-15,8.88178419700125e-16,8.88178419700125e-16
"Molindone:720",0.00785051800000414,0.561547219999994,8.412851334,0.774569299999992,0.164166628999995,0.120648146000002,1.243043959,1.698105931,0.0262791069999926,1.19683969,0.107775331000003,0.0680238790000063,0.0898524149999993,10,0.304680525999997,0.0675575400000019,0.477318853000004,0.323356718000003,0.0567827619999952,0.334567933999996,10,0.0131596419999971,0.0374490380000045,0.394031300999998,0.079501740999997,0.690105140000003,0.105796768999998,0.280257523,0.221445232999996,6.041281223
"Phenindamine:721",0.0157156069999984,3.65049243,0.821691573000001,0.46800861,2.634119272,0.206760286999997,4.439896584,3.860967875,0.27770406,1.866600156,1.18233645,0.496618852,0.802930652999998,0.221367895999997,1.706133068,0.1250688,2.750898838,0.407100767000001,0.269276529999996,2.138170123,1.168346405,0.453772113,0.0501760280000019,2.241176188,1.707205772,2.094831586,2.018864393,2.547428608,1.58886683,0.826448142999998
"Pheniramine:722",0.0157156069999984,3.65049243,0.821691573000001,0.46800861,2.634119272,0.206760286999997,4.439896584,3.860967875,0.27770406,1.866600156,1.18233645,0.496618852,0.802930652999998,0.221367895999997,1.706133068,0.1250688,2.750898838,0.407100767000001,0.269276529999996,2.138170123,1.168346405,0.453772113,0.0501760280000019,2.241176188,1.707205772,2.094831586,2.018864393,2.547428608,1.58886683,0.826448142999998
"Pipotiazine:723",0.00785051800000369,0.0784394179999932,1.911266565,0.774569299999993,0.164166628999999,0.120648146000001,1.243043959,1.698105931,0.0174489970000016,0.293754934999998,0.107775331,0.0505903250000039,0.115311383999997,10,0.304680525999999,0.0430054400000053,0.477318853000006,0.0784101639999997,0.166386596999995,0.101115140999993,0.539827048999998,0.0605549180000011,0.101497263000004,0.394031300999999,0.0795017409999996,0.688240379000002,0.529358447000005,0.280257522999996,0.178321390999994,6.041281223
"Thioproperazine:724",0.00785051800000236,0.978405892999995,1.911266565,0.774569299999991,1.916011453,0.129492446999999,1.59265846,7.03880024000001,1.22844255,3.401805401,0.343037367,1.026302427,1.499414742,10,0.655487983999997,0.168252200000003,0.477318852999996,0.484036594999999,1.186374843,0.476613759999998,1.126801431,7.962255955,7.432229042,3.192496419,1.602347612,1.393755913,0.529358446999999,0.387122244,0.974303900999995,6.041281223
"Thiothixene:725",0.00785051800000369,0.0784394179999932,1.911266565,0.774569299999994,0.164166629,0.120648146000001,1.243043959,1.698105931,0.0174489970000016,0.293754934999996,0.107775331000002,0.0505903250000039,0.115311383999996,10,0.304680525999999,0.0430054400000039,0.477318853000003,0.0784101640000023,0.166386596999996,0.101115140999993,0.539827048999998,0.0605549180000029,0.101497263000001,0.394031300999999,0.0762749089999977,0.688240379000002,0.529358447000002,0.280257522999999,0.178321390999992,6.041281223
"Isopropamide:726",0.0617754910000001,0.126605830999994,1.330046654,5.98038769,0.0935903490000056,0.0183419009999986,0.0767650599999987,0.0812565160000016,0.0290195400000028,0.0882635789999959,0.345034480000001,0.132184702999998,0.162137412000001,1.146733701,0.109509081000001,0.493829699999997,0.0396287869999945,0.513489543999998,0.0643889510000002,0.438724636999997,0.109011891999999,4.869907141,0.0149392379999993,0.130733307,0.225144267000001,0.111101753999997,0.615335464000002,0.0751641020000013,2.165588617,0.459298759999998
"Pargyline:727",0.562806606000001,10,9.99999999999999,5.51214194,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5.433167934,10,10,10,10,10,10,10,10
"Roflumilast:728",3.974747896,4.51633358,9.195447922,10,7.818791866,10,3.461178899,4.815096855,3.795248985,7.362811565,3.173707247,2.353960276,7.63650465,2.672997236,5.834105253,4.36888199999999,5.490097284,7.491747379,3.10833990600001,5.318552256,5.672657967,7.171571016,0.813544869000001,5.084904909,0.696374178000004,6.740929365,5.841405392,7.382175922,4.444702148,6.40662241
"Equilin:729",1.539189577,2.853960991,2.841395378,2.93619835,2.225090027,1.045205474,2.716732144,1.949035883,1.48106575,1.947326899,2.446862221,2.231631637,2.705718875,3.499831438,3.084521413,1.562571,2.518430591,2.299179316,1.919371784,2.179904699,3.276064515,3.356943607,1.744826078,3.173352242,4.384112835,3.01923728,2.41430521,2.79188323,2.270767927,2.122282505
"Calcipotriol:730",3.481226444,9.99999999999999,0.0774976159999996,0.71311947999999,1.624243975,0.764312326999997,0.465412273999999,1.399824142,0.18274192500001,5.048594475,1.164615154,5.92004323,1.497543275,9.874783516,0.566891998000004,0.690557400000002,4.94007158300001,1.01386106,5.801544428,10,1.42997956300001,1.725871146,0.245761267999999,0.818111688000003,0.268560678000001,4.19446826,2.807871103,2.524309397,9.99999999999999,5.01123476
"Flavin adenine dinucleotide:731",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"Acetic acid:732",0.00798513300000003,0.077577042999998,0.307876974000008,1.45252818,0.102250837000001,0.00795367400000169,0.0245320400000049,0.0245050660000103,0.030240517000002,0.0581922869999953,0.0686532779999975,0.250821710000001,0.059273712000004,0.281328246000005,0.0651102999999971,0.0351609399999986,0.374249383999999,0.0839815660000003,0.0206502839999976,0.0548907459999963,0.186305969999999,0.0405778100000003,10,0.212420261999998,0.237521335000003,0.148924962,0.0436906400000021,0.590457916,0.215835883999996,0.117090969999996
"Niflumic Acid:733",6.102405071,10,1.25173497200001,4.96791934999999,3.732578754,0.307841687999996,2.642209172,2.685022354,1.62564778300002,7.62326622,10,10,10,10,5.70694231999999,10,6.83462476700001,10,5.42957949599999,10,6.805960655,5.680968046,5.784012079,7.065508842,3.739802361,3.535830975,10,5.82939624800001,10,4.328700066
"Estriol:734",0.143967717999998,0.226209900999995,0.131807073999999,2.46912527,0.843457222000006,0.241446047999997,0.709412067999998,0.832736253999997,0.219112232000007,0.642335713,0.181783481999996,0.379482523000002,0.930546701000005,2.723376274,10,0.199634199999991,9.99999999999999,0.161534473000005,1.908823967,0.196243054999999,1.679577112,0.555809437999998,1.93741488499999,10,2.84999847399999,2.848439336,0.971309423000002,9.99999999999999,0.306675911000004,0.399344980999999
"Estropipate:735",0.143967717999998,0.226209900999995,0.131807073999999,2.46912527,0.843457222000006,0.241446047999997,0.709412067999998,0.832736253999997,0.219112232000007,0.642335713,0.181783481999996,0.379482523000002,0.930546701000005,2.723376274,10,0.199634199999991,9.99999999999999,0.161534473000005,1.908823967,0.196243054999999,1.679577112,0.555809437999998,1.93741488499999,10,2.84999847399999,2.848439336,0.971309423000002,9.99999999999999,0.306675911000004,0.399344980999999
"Quinestrol:736",0.058904356999999,0.226209900999996,0.131807073999998,1.19839429999999,0.843457222000007,0.241446047999999,0.709412068000002,0.832736253999996,0.219112232000008,0.642335713000003,0.181783481999998,0.335101813000004,0.930546701000004,2.723376274,10,0.155825899999992,10,0.150477931000005,0.527429178000005,0.137783535,1.679577112,0.555809438,1.93741488499999,10,2.84999847399999,2.848439336,0.971309423000002,10,0.210876033000002,0.246239960000005
"Suramin:738",3.360081911,7.46113681800001,4.986477375,4.84625006,9.99999999999999,10,10,10,10,10,10,5.147983551,10,5.144146919,3.137582183,2.92931900000001,10,10,4.34614563,10,10,5.513545275,10,10,10,10,10,3.03629350700001,10,10
"Bifonazole:739",-3.10862446895044e-15,-3.5527136788005e-15,0.00757419600000642,0.0719948899999938,1.77635683940025e-15,-2.66453525910038e-15,0,4.44089209850063e-15,2.66453525910038e-15,0.714859663999997,0,3.802052498,3.5527136788005e-15,0.0201275920000015,0.0127246009999959,0.0101010799999997,0.0475772709999989,0.0091710429999976,0.00434013399999689,2.104367614,0.0145522610000013,0.00755391899999935,10,0.0123530249999995,0.0214587359999996,0.0104652959999978,0.00874901700000041,0.0199509019999988,3.708886862,-8.88178419700125e-16
"Cyclandelate:740",5.007407188,4.649363756,6.071656227,2.79111373,10,10,10,10,7.02305316899999,10,10,1.340606868,5.968213558,4.56905961,10,1.886281,6.67010402699999,3.477320433,5.41908264200001,10,10,10,10,10,10,10,10,8.936152458,5.014273643,9.282851219
"Debrisoquin:741",-1.33226762955019e-15,0.103333595999993,0.00536022400000125,2.97342455,0.268325090000004,-2.22044604925031e-15,0.0802069309999984,0.00747819599999922,8.88178419700125e-16,-5.32907051820075e-15,0.097315489999998,0.0750673789999987,-3.5527136788005e-15,-1.77635683940025e-15,0.189510755000001,0.00796170199999624,0.077536325999997,0.0112467359999995,0.119057721999997,0.0236013649999975,0.079251256,-3.5527136788005e-15,0.0223875580000001,0.0787690019999987,0.0260785500000003,0.355366110999998,0.108225472000001,0.103928745000001,0.0661646429999969,0.0686458269999966
"Flunarizine:742",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"Fluspirilene:743",0.0338163000000069,0.0784394179999905,1.054215431,0.774569299999994,0.164166628999997,10,1.243043959,1.698105931,0.0263767669999986,0.0887175499999939,0.107775330999997,0.0459560140000028,0.0667727289999993,10,0.304680526000003,0.0430054400000026,0.477318853000003,0.0625185969999973,1.02706942,0.101115140999994,0.390641882999998,0.021156426000001,0.0374490380000054,0.394031301,0.076274909000003,0.688240379000006,0.105796768999998,0.280257522999996,0.159295051999994,6.041281223
"Mepenzolate:744",0.00906861500000034,0.561547219999992,8.412851334,0.393198239999997,0.0160203429999939,3.99680288865056e-15,0.0246242009999991,0.0308653819999956,0.0262791069999917,1.19683969,0.345034480000002,0.132184702999996,0.162137412000003,0.0622704979999966,0.0955363659999966,0.493829699999996,0.0334312150000002,0.513489544000001,0.0331546829999994,0.334567933999999,10,0.100604671999997,0.0149392380000046,0.0606348700000048,0.225144266999997,0.690105140000003,0.615335463999998,0.0791551099999985,0.286769807,4.811089993
"Tetrabenazine:745",1.305498481,3.052100062,3.157995462,1.75740521999999,3.386632442,1.550373554,3.515752673,2.809069872,1.551374435,5.412709236,3.591173649,2.293737411,1.921528518,10,3.461298704,3.911992,10,5.469656944,2.00563275799999,3.836916924,4.738250971,1.425735116,3.467369676,3.265321732,6.351439953,2.6016711,3.878075361,6.274841785,4.971491814,6.041281223
"Dronedarone:746",1.579659462,5.015745878,10,10,10,10,8.159985542,10,10,7.986379623,8.714754105,10,6.017980099,10,10,10,10,3.671730042,10,9.502849579,10,10,7.432229042,10,10,10,8.242862701,9.99999999999999,6.593607426,5.810112476
"Homoharringtonine:747",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"Bepotastine:749",0.0157156069999984,3.65049243,0.821691573000001,0.46800861,2.634119272,0.206760286999997,4.439896584,3.860967875,0.27770406,1.866600156,1.18233645,0.496618852,0.802930652999998,0.221367895999997,1.706133068,0.1250688,2.750898838,0.407100767000001,0.269276529999996,2.138170123,1.168346405,0.453772113,0.0501760280000019,2.241176188,1.707205772,2.094831586,2.018864393,2.547428608,1.58886683,0.826448142999998
"Milnacipran:750",0.0842119010000024,0.148703664999991,10,2.97342455,0.268325090000002,0.0334540309999958,0.286698221999998,0.0624394120000042,0.042957168,10,0.184468820999999,0.110948334999998,0.129352517000002,0.174778341999994,0.189510755000001,0.118998999999999,0.151783696999994,0.290863066999998,0.119057722000001,1.467480063,1.485829592,0.107961646999994,0.0223875579999993,0.149731591000006,0.0378248919999953,0.451115415000001,0.108225471999995,0.103928745000001,1.802167773,1.31413555099999
"Clevidipine:751",0.170886396999999,1.12696683399999,1.63635397,2.86153984,1.353960633,10,1.219742179,9.151669502,9.255744934,4.837750912,6.155385017,1.358874619,2.356701493,7.188023329,10,0.865922000000005,2.311133146,1.468058348,6.290830374,4.677373886,5.331341743,2.22127580600001,0.797114640000001,3.108591437,0.735270499999999,1.21161508600001,6.58905172299999,3.262625933,1.775972843,0.599160135000002
"Ospemifene:752",0.058904356999999,0.226209900999996,0.131807073999998,1.19839429999999,0.843457222000007,0.241446047999999,0.709412068000002,0.832736253999996,0.219112232000008,0.642335713000003,0.181783481999998,0.335101813000004,0.930546701000004,2.723376274,10,0.155825899999992,10,0.150477931000005,0.527429178000005,0.137783535,1.679577112,0.555809438,1.93741488499999,10,2.84999847399999,2.848439336,0.971309423000002,10,0.210876033000002,0.246239960000005
"Iloperidone:754",0.123829909000001,3.65049243,2.53534317,5.81814026999999,7.947154522,1.125585079,4.439896584,10,1.68452489400001,2.635305882,1.4607867,10,1.003611445,10,10,1.42454499999999,8.304906607,0.985235035000007,1.4302212,2.138170123,10,10,7.432229042,9.99999999999999,2.308261633,3.946887136,2.292984486,10,2.011949539,6.041281223
"Ezogabine:755",0.167793855000006,0.528722121999998,10,6.47529578,1.52813375000001,5.925145149,1.419902682,7.132217884,1.055021644,1.834632039,8.167266846,0.44712007,1.418294251,8.71448039999999,7.15872740699999,0.918055100000001,2.034761071,2.040754557,0.252481736000003,4.59686851499999,3.757076502,0.439321816000002,0.166435391000004,5.886812687,0.820658623999999,1.863377154,4.745559692,2.649226904,1.523173571,2.335870981
"Ingenol Mebutate:756",10,10,10,10,10,2.165676832,10,10,5.001241684,10,10,10,10,5.390024662,7.725147486,8.511303,10,10,10,10,10,10,2.665359259,10,7.509504318,10,10,10,10,10
"Indacaterol:757",2.362123251,5.37609219599999,0.941243947000004,0.346510899999997,9.99999999999999,2.873353481,3.394628048,1.309535742,2.781012058,10,4.539180279,0.481972918000003,1.276782393,0.250214860000004,1.98963850700001,0.371416400000001,8.287089109,2.476612806,0.441770941000003,1.402355075,4.420117378,6.518067122,2.618736982,2.319842935,0.295605153000002,10,2.251211882,3.500741482,2.735410929,5.831739426
"Methsuximide:758",0.00701922599999927,0.359307839999994,2.011617184,0.543859720000001,0.122060537000004,0.0152686889999991,0.0433835309999981,0.0705068110000004,0.0781942830000002,0.151699632000001,0.0906902849999955,0.012365881,0.190093249000002,0.107501066999999,1.295796096,0.0279214799999985,2.796150446,0.0686277080000006,0.103311139999999,0.0829667040000004,0.700916529000001,0.0483553129999992,0.00430154400000049,2.29239893,3.26220417,0.537010967999997,0.032564021999999,4.444122791,0.104649588000001,0.101794823999999
"Rotigotine:759",0.123829909000002,0.408100530999994,1.911266565,2.47772062,3.535314798,2.284672499,3.442311168,1.389798522,2.891987085,0.403981655999993,1.746618748,1.998221219,1.201791346,10,1.470096409,0.574260600000002,1.216204584,1.237327576,1.231350124,1.222004235,1.434202433,7.903616905,2.873073339,2.384837389,2.308261633,1.795093417,1.985131741,1.179019928,1.94875145,6.041281223
"Vandetanib:760",10,10,10,3.52943289,10,10,10,10,9.99999999999999,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9.99999999999999,10,10,10,10,10
"Abiraterone:763",0.191786318999997,0.305930420999995,0.560263157000009,8.10669088000001,0.498659194000009,0.758427978000004,1.303972602,0.850861013000001,0.184833229000005,0.368649690999998,0.532503365999995,4.96346378299999,2.827641129,0.655594557999993,0.686754405000004,0.550949599999996,0.660233229,0.851634859999999,10,0.399112805999995,0.804378778000001,0.734741658000001,1.72298044,0.994413674,0.943391859999999,0.736494987999996,0.780651986999994,0.809155345,0.377117365999999,0.300038218000002
